id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,quality_score,readability_score,is_multi_table,text_model,vision_model
492,Bar,Easy,5.174,5.174,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
494,Pie,Easy,1.8885,1.8885,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
505,Bar,Medium,3.679,3.679,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
513,Bar,Medium,4.7404,14.2213,3,0,0,0,,,,0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
516,Bar,Hard,11.3248,33.9745,3,0,0,0,,,,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
517,Pie,Medium,5.5917,11.1834,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
526,Bar,Extra Hard,9.203,18.406,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
527,Pie,Extra Hard,9.6868,19.3736,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
536,Scatter,Easy,8.3145,16.6291,2,0,0,0,,,,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
539,Grouping Scatter,Easy,8.3217,24.9651,3,0,0,0,,,,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
540,Grouping Scatter,Easy,11.304,33.912,3,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
541,Grouping Scatter,Easy,10.5987,31.7962,3,0,0,0,,,,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
542,Pie,Medium,3.2458,9.7375,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
551,Bar,Extra Hard,11.4071,22.8142,2,0,0,0,,,,0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
561,Bar,Medium,8.5498,17.0996,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
567,Bar,Medium,5.941,11.8821,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
574,Bar,Medium,6.864,34.3201,5,0,0,0,,,,0,0.0,0.2,0.0,0.8,0.8,0.0,0.0,0.0,0.2,0.8,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
577,Pie,Extra Hard,4.3927,8.7854,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
582,Stacked Bar,Hard,11.9208,23.8416,2,0,0,0,,,,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
591,Grouping Line,Extra Hard,8.1582,16.3164,2,0,0,0,,,,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
593,Bar,Extra Hard,13.8341,27.6681,2,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
610,Pie,Hard,6.1653,12.3305,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
611,Line,Hard,13.3735,26.747,2,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
612,Line,Hard,13.3365,26.673,2,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
616,Bar,Medium,2.9549,5.9098,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
617,Bar,Medium,6.6433,13.2866,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
622,Scatter,Easy,13.1249,26.2498,2,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
628,Scatter,Extra Hard,7.7908,15.5816,2,0,0,0,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
659,Bar,Hard,6.2741,12.5481,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
664,Bar,Medium,4.3532,13.0596,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
665,Bar,Medium,3.431,6.862,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
674,Scatter,Easy,2.595,2.595,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
676,Bar,Hard,10.8238,21.6475,2,0,0,0,,,,0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
688,Bar,Easy,7.2486,28.9945,4,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
691,Pie,Hard,4.4341,13.3022,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
693,Bar,Easy,2.4661,7.3984,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
697,Bar,Easy,3.9237,7.8474,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
699,Pie,Medium,4.7654,9.5307,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
707,Scatter,Easy,10.3099,41.2396,4,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
708,Pie,Easy,2.0692,4.1385,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
712,Pie,Medium,4.6381,13.9142,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
714,Pie,Medium,4.3812,8.7623,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
718,Pie,Medium,4.4878,8.9756,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
722,Pie,Medium,2.8001,2.8001,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
743,Pie,Medium,3.0753,6.1506,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
744,Bar,Medium,3.1094,12.4375,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
747,Pie,Hard,5.8979,17.6938,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
770,Line,Easy,3.2844,9.8532,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
778,Grouping Line,Hard,11.0189,11.0189,1,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
781,Pie,Easy,2.0169,8.0676,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
789,Line,Easy,2.3806,7.1417,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
790,Pie,Easy,1.9618,9.8088,5,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
793,Bar,Medium,7.2489,14.4978,2,0,0,0,,,,0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
802,Pie,Easy,2.4293,9.7173,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
803,Bar,Easy,3.0185,15.0925,5,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
809,Bar,Easy,2.1979,6.5937,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
812,Bar,Medium,2.9511,5.9022,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
815,Pie,Medium,3.5857,3.5857,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
817,Bar,Medium,3.863,3.863,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
832,Bar,Medium,3.736,7.4719,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
834,Pie,Medium,3.4826,6.9652,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
838,Pie,Medium,3.7113,7.4226,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
856,Pie,Hard,3.6867,3.6867,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
858,Pie,Easy,2.1438,2.1438,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
868,Line,Hard,10.7019,42.8077,4,0,0,0,,,,0,0.25,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.25,0.75,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
874,Pie,Medium,3.8782,7.7565,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
875,Bar,Medium,3.9067,7.8135,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
880,Line,Hard,9.1344,27.4031,3,0,0,0,,,,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
883,Pie,Hard,4.2426,16.9706,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
887,Pie,Easy,2.4634,9.8536,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
906,Pie,Easy,2.1056,10.528,5,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
908,Pie,Easy,2.2861,11.4306,5,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
910,Pie,Medium,3.2924,13.1695,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
912,Bar,Medium,3.4831,3.4831,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
914,Bar,Hard,3.7627,7.5254,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
924,Bar,Medium,4.7555,4.7555,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
926,Bar,Easy,2.6307,7.8921,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
961,Bar,Medium,4.544,18.1762,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
971,Pie,Easy,3.0822,9.2465,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
975,Bar,Hard,8.9616,17.9231,2,0,0,0,,,,0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
990,Bar,Medium,3.3649,6.7297,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
994,Bar,Medium,13.2913,13.2913,1,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
998,Line,Medium,5.554,5.554,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
999,Pie,Easy,1.9544,1.9544,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1001,Bar,Medium,11.6913,23.3827,2,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1003,Pie,Medium,8.7474,17.4949,2,0,0,0,,,,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1007,Pie,Hard,3.1764,3.1764,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1008,Pie,Hard,2.7989,2.7989,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1012,Bar,Easy,2.0095,6.0285,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1014,Pie,Easy,2.1774,4.3548,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1018,Pie,Medium,3.0975,3.0975,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1021,Pie,Easy,2.4292,4.8583,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1024,Bar,Medium,2.0858,2.0858,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1037,Bar,Easy,2.1315,6.3944,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1059,Pie,Medium,3.6147,14.4587,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1061,Pie,Easy,2.4083,12.0417,5,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1071,Bar,Medium,10.2867,10.2867,1,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1072,Bar,Hard,12.2208,12.2208,1,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1073,Pie,Medium,6.695,6.695,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1074,Bar,Hard,6.1175,6.1175,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1079,Pie,Medium,3.5435,3.5435,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1081,Pie,Medium,3.7291,3.7291,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1082,Pie,Medium,13.5841,27.1683,2,0,0,0,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1088,Pie,Medium,4.5687,4.5687,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1090,Pie,Easy,2.6482,5.2965,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1104,Pie,Hard,4.0609,4.0609,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1113,Bar,Easy,4.3074,4.3074,1,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1129,Bar,Easy,4.4763,13.4289,3,0,0,0,,,,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1130,Bar,Easy,4.5566,13.6699,3,0,0,0,,,,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1133,Grouping Scatter,Easy,7.9202,15.8404,2,0,0,0,,,,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1152,Bar,Easy,2.138,8.552,4,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1153,Bar,Easy,3.2921,9.8763,3,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1172,Grouping Scatter,Medium,8.1204,16.2409,2,0,0,0,,,,0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1182,Bar,Easy,2.0297,4.0594,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1187,Bar,Medium,6.8719,13.7438,2,0,0,0,,,,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1188,Bar,Medium,10.9892,21.9784,2,0,0,0,,,,0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
